Timestamp;Date;Time;Date_time;ms;LEVEL;TEMPERATURE;CONDUCTIVITY;relative level
43360,42;2018-09-17;10:00:00;2018-09-17 10:00;0;6,711;6,7;24;0,037
43360,46;2018-09-17;11:00:00;2018-09-17 11:00;0;6,715;6,7;24;0,041
43360,50;2018-09-17;12:00:00;2018-09-17 12:00;0;6,712;6,7;24;0,038
43360,54;2018-09-17;13:00:00;2018-09-17 13:00;0;6,715;6,7;24;0,041
43360,58;2018-09-17;14:00:00;2018-09-17 14:00;0;6,716;6,7;24;0,042
43360,63;2018-09-17;15:00:00;2018-09-17 15:00;0;6,719;6,7;24;0,045
43360,67;2018-09-17;16:00:00;2018-09-17 16:00;0;6,718;6,7;24;0,044
43360,71;2018-09-17;17:00:00;2018-09-17 17:00;0;6,715;6,7;24;0,041
43360,75;2018-09-17;18:00:00;2018-09-17 18:00;0;6,716;6,7;24;0,042
43360,79;2018-09-17;19:00:00;2018-09-17 19:00;0;6,716;6,7;24;0,042
43360,83;2018-09-17;20:00:00;2018-09-17 20:00;0;6,716;6,7;24;0,042
43360,88;2018-09-17;21:00:00;2018-09-17 21:00;0;6,718;6,7;24;0,044
43360,92;2018-09-17;22:00:00;2018-09-17 22:00;0;6,718;6,7;24;0,044
43360,96;2018-09-17;23:00:00;2018-09-17 23:00;0;6,714;6,7;24;0,04
43361,00;2018-09-18;00:00:00;2018-09-18 00:00;0;6,72;6,7;24;0,046
43361,04;2018-09-18;01:00:00;2018-09-18 01:00;0;6,72;6,7;24;0,046
43361,08;2018-09-18;02:00:00;2018-09-18 02:00;0;6,719;6,7;24;0,045
43361,13;2018-09-18;03:00:00;2018-09-18 03:00;0;6,719;6,7;24;0,045
43361,17;2018-09-18;04:00:00;2018-09-18 04:00;0;6,722;6,7;24;0,048
43361,21;2018-09-18;05:00:00;2018-09-18 05:00;0;6,722;6,7;24;0,048
43361,25;2018-09-18;06:00:00;2018-09-18 06:00;0;6,723;6,7;24;0,049
43361,29;2018-09-18;07:00:00;2018-09-18 07:00;0;6,723;6,7;24;0,049
43361,33;2018-09-18;08:00:00;2018-09-18 08:00;0;6,724;6,7;24;0,05
43361,38;2018-09-18;09:00:00;2018-09-18 09:00;0;6,725;6,7;24;0,051
43361,42;2018-09-18;10:00:00;2018-09-18 10:00;0;6,724;6,7;24;0,05
43361,46;2018-09-18;11:00:00;2018-09-18 11:00;0;6,724;6,7;24;0,05
43361,50;2018-09-18;12:00:00;2018-09-18 12:00;0;6,726;6,7;24;0,052
43361,54;2018-09-18;13:00:00;2018-09-18 13:00;0;6,73;6,7;24;0,056
43361,58;2018-09-18;14:00:00;2018-09-18 14:00;0;6,728;6,7;24;0,054
43361,63;2018-09-18;15:00:00;2018-09-18 15:00;0;6,726;6,7;24;0,052
43361,67;2018-09-18;16:00:00;2018-09-18 16:00;0;6,726;6,7;24;0,052
43361,71;2018-09-18;17:00:00;2018-09-18 17:00;0;6,725;6,7;24;0,051
43361,75;2018-09-18;18:00:00;2018-09-18 18:00;0;6,725;6,7;24;0,051
43361,79;2018-09-18;19:00:00;2018-09-18 19:00;0;6,727;6,7;24;0,053
43361,83;2018-09-18;20:00:00;2018-09-18 20:00;0;6,726;6,7;24;0,052
43361,88;2018-09-18;21:00:00;2018-09-18 21:00;0;6,723;6,7;24;0,049
43361,92;2018-09-18;22:00:00;2018-09-18 22:00;0;6,721;6,7;24;0,047
43361,96;2018-09-18;23:00:00;2018-09-18 23:00;0;6,723;6,7;24;0,049
43362,00;2018-09-19;00:00:00;2018-09-19 00:00;0;6,726;6,7;24;0,052
43362,04;2018-09-19;01:00:00;2018-09-19 01:00;0;6,725;6,7;24;0,051
43362,08;2018-09-19;02:00:00;2018-09-19 02:00;0;6,725;6,7;24;0,051
43362,13;2018-09-19;03:00:00;2018-09-19 03:00;0;6,727;6,7;24;0,053
43362,17;2018-09-19;04:00:00;2018-09-19 04:00;0;6,726;6,7;24;0,052
43362,21;2018-09-19;05:00:00;2018-09-19 05:00;0;6,728;6,7;24;0,054
43362,25;2018-09-19;06:00:00;2018-09-19 06:00;0;6,727;6,7;24;0,053
43362,29;2018-09-19;07:00:00;2018-09-19 07:00;0;6,728;6,7;24;0,054
43362,33;2018-09-19;08:00:00;2018-09-19 08:00;0;6,729;6,7;24;0,055
43362,38;2018-09-19;09:00:00;2018-09-19 09:00;0;6,732;6,7;24;0,058
43362,42;2018-09-19;10:00:00;2018-09-19 10:00;0;6,728;6,7;24;0,054
43362,46;2018-09-19;11:00:00;2018-09-19 11:00;0;6,728;6,7;24;0,054
43362,50;2018-09-19;12:00:00;2018-09-19 12:00;0;6,729;6,7;24;0,055
43362,54;2018-09-19;13:00:00;2018-09-19 13:00;0;6,733;6,7;24;0,059
43362,58;2018-09-19;14:00:00;2018-09-19 14:00;0;6,727;6,7;24;0,053
43362,63;2018-09-19;15:00:00;2018-09-19 15:00;0;6,729;6,7;24;0,055
43362,67;2018-09-19;16:00:00;2018-09-19 16:00;0;6,729;6,7;24;0,055
43362,71;2018-09-19;17:00:00;2018-09-19 17:00;0;6,729;6,7;24;0,055
43362,75;2018-09-19;18:00:00;2018-09-19 18:00;0;6,728;6,7;24;0,054
43362,79;2018-09-19;19:00:00;2018-09-19 19:00;0;6,726;6,7;24;0,052
43362,83;2018-09-19;20:00:00;2018-09-19 20:00;0;6,73;6,7;24;0,056
43362,88;2018-09-19;21:00:00;2018-09-19 21:00;0;6,726;6,7;24;0,052
43362,92;2018-09-19;22:00:00;2018-09-19 22:00;0;6,729;6,7;24;0,055
43362,96;2018-09-19;23:00:00;2018-09-19 23:00;0;6,728;6,7;24;0,054
43363,00;2018-09-20;00:00:00;2018-09-20 00:00;0;6,724;6,7;24;0,05
43363,04;2018-09-20;01:00:00;2018-09-20 01:00;0;6,727;6,7;25;0,053
43363,08;2018-09-20;02:00:00;2018-09-20 02:00;0;6,728;6,7;25;0,054
43363,13;2018-09-20;03:00:00;2018-09-20 03:00;0;6,727;6,7;25;0,053
43363,17;2018-09-20;04:00:00;2018-09-20 04:00;0;6,728;6,7;25;0,054
43363,21;2018-09-20;05:00:00;2018-09-20 05:00;0;6,724;6,7;25;0,05
43363,25;2018-09-20;06:00:00;2018-09-20 06:00;0;6,725;6,7;25;0,051
43363,29;2018-09-20;07:00:00;2018-09-20 07:00;0;6,728;6,7;25;0,054
43363,33;2018-09-20;08:00:00;2018-09-20 08:00;0;6,728;6,7;25;0,054
43363,38;2018-09-20;09:00:00;2018-09-20 09:00;0;6,728;6,7;25;0,054
43363,42;2018-09-20;10:00:00;2018-09-20 10:00;0;6,727;6,7;25;0,053
43363,46;2018-09-20;11:00:00;2018-09-20 11:00;0;6,728;6,7;25;0,054
43363,50;2018-09-20;12:00:00;2018-09-20 12:00;0;6,728;6,7;25;0,054
43363,54;2018-09-20;13:00:00;2018-09-20 13:00;0;6,73;6,7;25;0,056
43363,58;2018-09-20;14:00:00;2018-09-20 14:00;0;6,727;6,7;25;0,053
43363,63;2018-09-20;15:00:00;2018-09-20 15:00;0;6,726;6,7;25;0,052
43363,67;2018-09-20;16:00:00;2018-09-20 16:00;0;6,731;6,7;25;0,057
43363,71;2018-09-20;17:00:00;2018-09-20 17:00;0;6,726;6,7;24;0,052
43363,75;2018-09-20;18:00:00;2018-09-20 18:00;0;6,731;6,7;25;0,057
43363,79;2018-09-20;19:00:00;2018-09-20 19:00;0;6,725;6,7;24;0,051
43363,83;2018-09-20;20:00:00;2018-09-20 20:00;0;6,722;6,7;24;0,048
43363,88;2018-09-20;21:00:00;2018-09-20 21:00;0;6,727;6,7;24;0,053
43363,92;2018-09-20;22:00:00;2018-09-20 22:00;0;6,728;6,7;24;0,054
43363,96;2018-09-20;23:00:00;2018-09-20 23:00;0;6,727;6,7;24;0,053
43364,00;2018-09-21;00:00:00;2018-09-21 00:00;0;6,724;6,7;24;0,05
43364,04;2018-09-21;01:00:00;2018-09-21 01:00;0;6,726;6,7;24;0,052
43364,08;2018-09-21;02:00:00;2018-09-21 02:00;0;6,727;6,7;24;0,053
43364,13;2018-09-21;03:00:00;2018-09-21 03:00;0;6,727;6,7;24;0,053
43364,17;2018-09-21;04:00:00;2018-09-21 04:00;0;6,727;6,7;24;0,053
43364,21;2018-09-21;05:00:00;2018-09-21 05:00;0;6,729;6,7;24;0,055
43364,25;2018-09-21;06:00:00;2018-09-21 06:00;0;6,727;6,7;24;0,053
43364,29;2018-09-21;07:00:00;2018-09-21 07:00;0;6,725;6,7;24;0,051
43364,33;2018-09-21;08:00:00;2018-09-21 08:00;0;6,729;6,7;24;0,055
43364,38;2018-09-21;09:00:00;2018-09-21 09:00;0;6,728;6,7;24;0,054
43364,42;2018-09-21;10:00:00;2018-09-21 10:00;0;6,731;6,7;24;0,057
43364,46;2018-09-21;11:00:00;2018-09-21 11:00;0;6,731;6,7;24;0,057
43364,50;2018-09-21;12:00:00;2018-09-21 12:00;0;6,73;6,7;24;0,056
43364,54;2018-09-21;13:00:00;2018-09-21 13:00;0;6,729;6,7;24;0,055
43364,58;2018-09-21;14:00:00;2018-09-21 14:00;0;6,731;6,7;24;0,057
43364,63;2018-09-21;15:00:00;2018-09-21 15:00;0;6,728;6,7;24;0,054
43364,67;2018-09-21;16:00:00;2018-09-21 16:00;0;6,725;6,7;24;0,051
43364,71;2018-09-21;17:00:00;2018-09-21 17:00;0;6,728;6,7;24;0,054
43364,75;2018-09-21;18:00:00;2018-09-21 18:00;0;6,725;6,7;24;0,051
43364,79;2018-09-21;19:00:00;2018-09-21 19:00;0;6,725;6,7;24;0,051
43364,83;2018-09-21;20:00:00;2018-09-21 20:00;0;6,727;6,7;24;0,053
43364,88;2018-09-21;21:00:00;2018-09-21 21:00;0;6,726;6,7;24;0,052
43364,92;2018-09-21;22:00:00;2018-09-21 22:00;0;6,723;6,7;24;0,049
43364,96;2018-09-21;23:00:00;2018-09-21 23:00;0;6,724;6,7;24;0,05
43365,00;2018-09-22;00:00:00;2018-09-22 00:00;0;6,727;6,7;24;0,053
43365,04;2018-09-22;01:00:00;2018-09-22 01:00;0;6,727;6,7;24;0,053
43365,08;2018-09-22;02:00:00;2018-09-22 02:00;0;6,722;6,7;24;0,048
43365,13;2018-09-22;03:00:00;2018-09-22 03:00;0;6,726;6,7;24;0,052
43365,17;2018-09-22;04:00:00;2018-09-22 04:00;0;6,724;6,7;24;0,05
43365,21;2018-09-22;05:00:00;2018-09-22 05:00;0;6,727;6,7;24;0,053
43365,25;2018-09-22;06:00:00;2018-09-22 06:00;0;6,727;6,7;24;0,053
43365,29;2018-09-22;07:00:00;2018-09-22 07:00;0;6,728;6,7;24;0,054
43365,33;2018-09-22;08:00:00;2018-09-22 08:00;0;6,727;6,7;24;0,053
43365,38;2018-09-22;09:00:00;2018-09-22 09:00;0;6,725;6,7;24;0,051
43365,42;2018-09-22;10:00:00;2018-09-22 10:00;0;6,724;6,7;24;0,05
43365,46;2018-09-22;11:00:00;2018-09-22 11:00;0;6,731;6,7;24;0,057
43365,50;2018-09-22;12:00:00;2018-09-22 12:00;0;6,726;6,7;24;0,052
43365,54;2018-09-22;13:00:00;2018-09-22 13:00;0;6,727;6,7;24;0,053
43365,58;2018-09-22;14:00:00;2018-09-22 14:00;0;6,724;6,7;24;0,05
43365,63;2018-09-22;15:00:00;2018-09-22 15:00;0;6,726;6,7;24;0,052
43365,67;2018-09-22;16:00:00;2018-09-22 16:00;0;6,728;6,7;24;0,054
43365,71;2018-09-22;17:00:00;2018-09-22 17:00;0;6,727;6,7;24;0,053
43365,75;2018-09-22;18:00:00;2018-09-22 18:00;0;6,728;6,7;24;0,054
43365,79;2018-09-22;19:00:00;2018-09-22 19:00;0;6,725;6,7;24;0,051
43365,83;2018-09-22;20:00:00;2018-09-22 20:00;0;6,728;6,7;24;0,054
43365,88;2018-09-22;21:00:00;2018-09-22 21:00;0;6,728;6,7;24;0,054
43365,92;2018-09-22;22:00:00;2018-09-22 22:00;0;6,725;6,7;24;0,051
43365,96;2018-09-22;23:00:00;2018-09-22 23:00;0;6,728;6,7;24;0,054
43366,00;2018-09-23;00:00:00;2018-09-23 00:00;0;6,729;6,7;24;0,055
43366,04;2018-09-23;01:00:00;2018-09-23 01:00;0;6,73;6,7;24;0,056
43366,08;2018-09-23;02:00:00;2018-09-23 02:00;0;6,732;6,7;24;0,058
43366,13;2018-09-23;03:00:00;2018-09-23 03:00;0;6,731;6,7;24;0,057
43366,17;2018-09-23;04:00:00;2018-09-23 04:00;0;6,731;6,7;24;0,057
43366,21;2018-09-23;05:00:00;2018-09-23 05:00;0;6,733;6,7;24;0,059
43366,25;2018-09-23;06:00:00;2018-09-23 06:00;0;6,73;6,7;24;0,056
43366,29;2018-09-23;07:00:00;2018-09-23 07:00;0;6,733;6,7;24;0,059
43366,33;2018-09-23;08:00:00;2018-09-23 08:00;0;6,731;6,7;24;0,057
43366,38;2018-09-23;09:00:00;2018-09-23 09:00;0;6,729;6,7;24;0,055
43366,42;2018-09-23;10:00:00;2018-09-23 10:00;0;6,735;6,7;24;0,061
43366,46;2018-09-23;11:00:00;2018-09-23 11:00;0;6,736;6,7;24;0,062
43366,50;2018-09-23;12:00:00;2018-09-23 12:00;0;6,733;6,7;24;0,059
43366,54;2018-09-23;13:00:00;2018-09-23 13:00;0;6,739;6,7;24;0,065
43366,58;2018-09-23;14:00:00;2018-09-23 14:00;0;6,734;6,7;24;0,06
43366,63;2018-09-23;15:00:00;2018-09-23 15:00;0;6,733;6,7;24;0,059
43366,67;2018-09-23;16:00:00;2018-09-23 16:00;0;6,733;6,7;24;0,059
43366,71;2018-09-23;17:00:00;2018-09-23 17:00;0;6,737;6,7;24;0,063
43366,75;2018-09-23;18:00:00;2018-09-23 18:00;0;6,731;6,7;24;0,057
43366,79;2018-09-23;19:00:00;2018-09-23 19:00;0;6,736;6,7;24;0,062
43366,83;2018-09-23;20:00:00;2018-09-23 20:00;0;6,736;6,7;24;0,062
43366,88;2018-09-23;21:00:00;2018-09-23 21:00;0;6,74;6,7;24;0,066
43366,92;2018-09-23;22:00:00;2018-09-23 22:00;0;6,739;6,7;24;0,065
43366,96;2018-09-23;23:00:00;2018-09-23 23:00;0;6,739;6,7;24;0,065
43367,00;2018-09-24;00:00:00;2018-09-24 00:00;0;6,738;6,7;24;0,064
43367,04;2018-09-24;01:00:00;2018-09-24 01:00;0;6,74;6,7;24;0,066
43367,08;2018-09-24;02:00:00;2018-09-24 02:00;0;6,741;6,7;24;0,067
43367,13;2018-09-24;03:00:00;2018-09-24 03:00;0;6,743;6,7;24;0,069
43367,17;2018-09-24;04:00:00;2018-09-24 04:00;0;6,745;6,7;24;0,071
43367,21;2018-09-24;05:00:00;2018-09-24 05:00;0;6,74;6,7;24;0,066
43367,25;2018-09-24;06:00:00;2018-09-24 06:00;0;6,743;6,7;24;0,069
43367,29;2018-09-24;07:00:00;2018-09-24 07:00;0;6,742;6,7;24;0,068
43367,33;2018-09-24;08:00:00;2018-09-24 08:00;0;6,74;6,7;24;0,066
43367,38;2018-09-24;09:00:00;2018-09-24 09:00;0;6,741;6,7;24;0,067
43367,42;2018-09-24;10:00:00;2018-09-24 10:00;0;6,742;6,7;24;0,068
43367,46;2018-09-24;11:00:00;2018-09-24 11:00;0;6,737;6,7;24;0,063
43367,50;2018-09-24;12:00:00;2018-09-24 12:00;0;6,74;6,7;24;0,066
43367,54;2018-09-24;13:00:00;2018-09-24 13:00;0;6,739;6,7;24;0,065
43367,58;2018-09-24;14:00:00;2018-09-24 14:00;0;6,741;6,7;24;0,067
43367,63;2018-09-24;15:00:00;2018-09-24 15:00;0;6,741;6,7;24;0,067
43367,67;2018-09-24;16:00:00;2018-09-24 16:00;0;6,741;6,7;24;0,067
43367,71;2018-09-24;17:00:00;2018-09-24 17:00;0;6,739;6,7;24;0,065
43367,75;2018-09-24;18:00:00;2018-09-24 18:00;0;6,738;6,7;24;0,064
43367,79;2018-09-24;19:00:00;2018-09-24 19:00;0;6,74;6,7;24;0,066
43367,83;2018-09-24;20:00:00;2018-09-24 20:00;0;6,743;6,7;24;0,069
43367,88;2018-09-24;21:00:00;2018-09-24 21:00;0;6,739;6,7;24;0,065
43367,92;2018-09-24;22:00:00;2018-09-24 22:00;0;6,745;6,7;24;0,071
43367,96;2018-09-24;23:00:00;2018-09-24 23:00;0;6,746;6,7;24;0,072
43368,00;2018-09-25;00:00:00;2018-09-25 00:00;0;6,745;6,7;24;0,071
43368,04;2018-09-25;01:00:00;2018-09-25 01:00;0;6,743;6,7;24;0,069
43368,08;2018-09-25;02:00:00;2018-09-25 02:00;0;6,746;6,7;24;0,072
43368,13;2018-09-25;03:00:00;2018-09-25 03:00;0;6,746;6,7;24;0,072
43368,17;2018-09-25;04:00:00;2018-09-25 04:00;0;6,747;6,7;24;0,073
43368,21;2018-09-25;05:00:00;2018-09-25 05:00;0;6,746;6,7;24;0,072
43368,25;2018-09-25;06:00:00;2018-09-25 06:00;0;6,749;6,7;24;0,075
43368,29;2018-09-25;07:00:00;2018-09-25 07:00;0;6,747;6,7;24;0,073
43368,33;2018-09-25;08:00:00;2018-09-25 08:00;0;6,746;6,7;24;0,072
43368,38;2018-09-25;09:00:00;2018-09-25 09:00;0;6,745;6,7;24;0,071
43368,42;2018-09-25;10:00:00;2018-09-25 10:00;0;6,738;6,7;24;0,064
43368,46;2018-09-25;11:00:00;2018-09-25 11:00;0;6,741;6,7;24;0,067
43368,50;2018-09-25;12:00:00;2018-09-25 12:00;0;6,741;6,7;24;0,067
43368,54;2018-09-25;13:00:00;2018-09-25 13:00;0;6,744;6,7;24;0,07
43368,58;2018-09-25;14:00:00;2018-09-25 14:00;0;6,741;6,7;24;0,067
43368,63;2018-09-25;15:00:00;2018-09-25 15:00;0;6,74;6,7;24;0,066
43368,67;2018-09-25;16:00:00;2018-09-25 16:00;0;6,741;6,7;24;0,067
43368,71;2018-09-25;17:00:00;2018-09-25 17:00;0;6,745;6,7;24;0,071
43368,75;2018-09-25;18:00:00;2018-09-25 18:00;0;6,742;6,7;24;0,068
43368,79;2018-09-25;19:00:00;2018-09-25 19:00;0;6,742;6,7;24;0,068
43368,83;2018-09-25;20:00:00;2018-09-25 20:00;0;6,745;6,7;24;0,071
43368,88;2018-09-25;21:00:00;2018-09-25 21:00;0;6,737;6,7;24;0,063
43368,92;2018-09-25;22:00:00;2018-09-25 22:00;0;6,743;6,7;24;0,069
43368,96;2018-09-25;23:00:00;2018-09-25 23:00;0;6,744;6,7;24;0,07
43369,00;2018-09-26;00:00:00;2018-09-26 00:00;0;6,745;6,7;24;0,071
43369,04;2018-09-26;01:00:00;2018-09-26 01:00;0;6,74;6,7;24;0,066
43369,08;2018-09-26;02:00:00;2018-09-26 02:00;0;6,745;6,7;24;0,071
43369,13;2018-09-26;03:00:00;2018-09-26 03:00;0;6,738;6,7;24;0,064
43369,17;2018-09-26;04:00:00;2018-09-26 04:00;0;6,744;6,7;24;0,07
43369,21;2018-09-26;05:00:00;2018-09-26 05:00;0;6,745;6,7;24;0,071
43369,25;2018-09-26;06:00:00;2018-09-26 06:00;0;6,741;6,7;24;0,067
43369,29;2018-09-26;07:00:00;2018-09-26 07:00;0;6,742;6,7;24;0,068
43369,33;2018-09-26;08:00:00;2018-09-26 08:00;0;6,744;6,7;24;0,07
